stationId,stationName,latitude,longitude,ACAG_annual_mean,ACAG_monthly_clim_01,ACAG_monthly_clim_02,ACAG_monthly_clim_03,ACAG_monthly_clim_04,ACAG_monthly_clim_05,ACAG_monthly_clim_06,ACAG_monthly_clim_07,ACAG_monthly_clim_08,ACAG_monthly_clim_09,ACAG_monthly_clim_10,ACAG_monthly_clim_11,ACAG_monthly_clim_12
30487895627496546123240481728,Gia lai: Chư Sê (KK),13.6987,108.076,17.375619014104206,16.422868251800537,16.68847107887268,21.10218381881714,26.08399534225464,17.229068994522095,16.700003147125244,15.304771900177002,17.83023953437805,16.521068572998047,16.448779344558716,13.088789463043213,15.087188720703125
29828513366380889034790000096,Hưng Yên: Nhà văn hóa xã Tân Quang - h.Văn Lâm (KK),20.9805,105.974,35.857003569602966,43.604796409606934,33.574997901916504,34.8790864944458,36.242486000061035,39.222270011901855,28.8555850982666,29.699939250946045,28.54787540435791,30.70501470565796,34.43903970718384,40.7137975692749,49.79915428161621
28599103930259709512833128161,Quảng Ninh: Phường Cẩm Thịnh - Cẩm Phả (KK),21.0065,107.344,19.92740414539973,31.514442443847656,24.156864643096924,22.618298530578613,22.74534797668457,13.983386039733887,9.989615440368652,11.141235113143921,13.014406204223633,15.895400524139404,22.251405715942383,24.236215114593506,27.582231998443604
29996239538320865599553202177,Tây Ninh: Thị xã Trảng Bàng (KK),11.0303,106.356,24.72294686237971,29.55211353302002,28.609675884246826,26.337182998657227,30.543972969055176,24.497893810272217,19.94099497795105,20.18431067466736,18.293211698532104,20.509994506835938,22.671313762664795,26.957961559295654,28.576735973358154
29203727697074312726675247132,"Thái Bình: xã Thái Thọ, huyện Thái Thụy (KK)",20.4616,106.517,24.34772362311681,33.94898748397827,23.88423252105713,23.8497052192688,24.616587162017822,20.801818370819092,19.7457754611969,19.71963930130005,16.968412399291992,18.087814807891846,26.959967136383057,28.098631858825684,35.491111755371094
30921862678974937849512304668,Trà Vinh: Tp. Trà Vinh (KK),9.92389,106.34,20.63300124804179,26.80272388458252,23.794828414916992,18.149162769317627,24.537832736968994,19.640273809432983,17.846778392791748,18.172173023223877,16.481773853302002,19.581335306167603,16.74386501312256,21.23665714263916,24.6086106300354
29098314940209976158571475636,"Trà Vinh: xã Dân Thành, TX Duyên Hải (KK)",9.59914,106.52,15.167065223058065,17.40850043296814,15.72720980644226,15.093329906463623,15.704973220825195,14.45274019241333,13.457565546035767,14.060259103775024,11.759879112243652,16.339662790298462,15.344043254852295,15.57754373550415,17.079075574874878
29098319146067624969113973428,"Trà Vinh: xã Đông Hải, huyện Duyên Hải (KK)",9.57555,106.488,17.54143190383911,22.51877212524414,19.51016855239868,13.929362297058105,17.008629322052002,18.30521249771118,16.151673078536987,16.08954429626465,13.663583517074585,18.52463984489441,17.305691480636597,17.23847770690918,20.25142812728882
28560877461938780203765592307,Hà Nội: 556 Nguyễn Văn Cừ (KK),21.0491,105.883,37.83691187699636,49.121907234191895,36.44917058944702,37.18857717514038,30.294972896575928,40.40763568878174,29.823277473449707,31.787912845611572,29.66173791885376,34.66468906402588,36.63169765472412,43.46955585479736,54.541808128356934
31651502905690497791503780869,Thái Nguyên: Sân vận động Gang thép - P Trung Thành - TP Thái Nguyên (KK),21.5391,105.872,31.523852229118347,39.22606182098389,32.028682231903076,31.293662548065186,27.942142486572266,32.90431070327759,32.28104305267334,30.688971996307373,26.166104793548584,26.78883409500122,26.724767684936523,31.061312198638916,41.18033313751221
31616865099255512061948816121,Đà Nẵng: Phạm Hùng (KK),15.9961,108.207,21.445134103298187,21.44469690322876,20.192331552505493,22.545588970184326,24.974437713623047,25.45117950439453,23.425926685333252,18.80777597427368,23.965869903564453,21.651042461395264,19.21478533744812,19.64135456085205,16.02661967277527
30991938797551443885460120607,"Sóc Trăng: Sở TNMT - 16 Hùng Vương, P.6, Tp. Sóc Trăng (KK)",9.61358,105.968,21.496553401152294,30.341057300567627,23.415267944335938,19.277126789093018,27.95396900177002,26.163827896118164,16.720849752426147,16.895781755447388,14.919935703277588,19.714428663253784,15.949721336364746,21.35000467300415,25.256669998168945
30668578626453200136007481288,"Vĩnh Long: UBND tỉnh, đường Hoàng Thái Hiếu (KK)",10.2513,105.947,22.31222911675771,27.87258243560791,28.06501054763794,22.731231212615967,27.17784547805786,20.47401452064514,19.655545473098755,18.63851022720337,16.229448080062866,17.6148521900177,18.642123699188232,25.150291919708252,25.495293617248535
28602837126985114455002404577,Quảng Ninh: UBND TP Uông Bí (KK),21.0358,106.764,37.025083223978676,43.709797859191895,36.913572788238525,40.613986015319824,41.99399375915527,37.265570640563965,32.17245817184448,32.054272174835205,30.97191619873047,31.05676555633545,34.3068413734436,36.26739501953125,46.9744291305542
29996225242094208443243751425,Tây Ninh: Phường 3 - TP. Tây Ninh (KK),11.3277,106.104,21.41182533899943,27.21967649459839,25.965070247650146,28.6082763671875,26.415229320526123,20.266655445098877,17.87013053894043,19.04046106338501,15.05829668045044,18.689969062805176,18.90759825706482,18.08697009086609,20.813570499420166
29936546593921360616662752773,Hưng Yên: Trạm khí xung quanh KCN Thăng long II (KK),20.6617,106.059,32.281940857569374,41.17183303833008,30.15007972717285,32.2302303314209,25.91963815689087,33.01435041427612,27.898141860961914,26.325697898864746,24.854098796844482,26.174373626708984,32.92542314529419,39.14273166656494,47.57669162750244
29541549672804486395063249961,Gia Lai: UBND thị xã An Khê (KK),13.9539,108.656,17.87263609965642,19.092320203781128,17.00836443901062,19.77808666229248,22.904232501983643,16.811177253723145,16.790138244628906,16.009268760681152,18.628649473190308,19.350722789764404,17.95246148109436,14.894532203674316,15.251679182052612
29518885338952740244749551027,Quảng Ninh: Nhuệ Hổ - Đông Triều (KK),21.07,106.556,28.518777946631115,39.30092430114746,28.786481857299805,27.032130241394043,23.608684062957764,22.50381851196289,22.61774754524231,23.510939121246338,22.449543476104736,24.522332191467285,31.300270557403564,32.80275058746338,43.78971290588379
29518872592252585279589451187,Quảng Ninh: Km11 - Minh Thành (KK),21.0062,106.859,24.80319796005885,34.4086594581604,27.530765056610107,28.77306079864502,29.327609062194824,21.74028778076172,17.056915521621704,17.035733699798584,18.254461765289307,18.005958557128906,23.80582284927368,26.77834129333496,34.92075967788696
29518862280522648049760863667,Quảng Ninh: UBND huyện Hải Hà (KK),21.4528,107.76,21.788759350776672,34.39565420150757,26.679636001586914,26.870249271392822,25.667292594909668,16.178951025009155,12.019558906555176,12.468178272247314,13.506080150604248,16.763060331344604,21.986571788787842,24.380241870880127,30.54963779449463
29518852005686198968139908531,Quảng Ninh: Gần KCN Cái Lân (KK),20.9725,107.044,21.72188949584961,33.039976596832275,24.20481824874878,24.0559024810791,23.344056367874146,16.754135608673096,12.164873838424683,12.268032789230347,12.085910558700562,19.33580207824707,24.587419986724854,26.590641498565674,32.23110389709473
29518839738601389925132404147,"Quảng Ninh: Trung tâm văn hóa thể thao Cẩm Phả, đường Trần Phú, phường Cẩm Trung (KK)",21.0093,107.274,21.011146465937298,33.13405466079712,25.333462238311768,24.010241985321045,23.558207988739014,14.79281759262085,10.446510791778564,12.218798398971558,14.61876130104065,16.24595546722412,22.5822434425354,26.428095817565918,28.764607906341553
29196021237696127337075448678,Bắc Ninh: UBND xã Cao Đức - Gia Bình (KK),21.0832,106.281,34.2074290116628,42.07271766662598,31.34550714492798,32.86536121368408,28.50949001312256,39.70932722091675,33.915968894958496,32.059112548828125,26.536298274993896,29.00942087173462,32.51852035522461,34.956475257873535,46.99094867706299
29196010501691076420299004774,Bắc Ninh: TT Quan trắc - phường Suối Hoa - TP Bắc Ninh (KK),21.1873,106.074,35.4785170952479,42.52567672729492,32.736716747283936,34.155916690826416,27.605706691741943,39.05754613876343,35.66814088821411,32.741140365600586,28.405715942382812,31.104690551757812,33.89143657684326,38.23405170440674,49.61546611785889
28916774462801800655608897080,Bắc Ninh: UBND xã Xuân Lâm - Thuận Thành (KK),21.0243,106.017,36.531856973965965,43.619258880615234,33.109468936920166,35.36386585235596,27.930935382843018,41.90482139587402,36.40199089050293,35.276363372802734,30.057602882385254,31.16117238998413,33.11817169189453,39.295888900756836,51.14274311065674
30018605256279546654144260098,Lào Cai: KCN Tằng Loỏng - trạm số 2 (KK),22.2955,104.134,28.17998065551122,36.211647033691406,36.918339252471924,38.52154779434204,37.15939903259277,26.345086574554443,17.341516256332397,21.626501083374023,16.656635761260986,19.442177772521973,21.06181812286377,27.81174373626709,39.063355445861816
28916766954976962647717994040,"Bắc Ninh: UBND huyện Quế Võ, TT Phố Mới (KK)",21.1518,106.152,34.373046477635704,42.06509828567505,31.50801706314087,32.96120262145996,26.887449264526367,40.44388675689697,34.953725814819336,32.40952157974243,26.68992042541504,29.377476692199707,30.790687084197998,35.694634437561035,48.69493770599365
28916576381663936943098322488,Bắc Ninh: KCN Yên Phong (gần trạm cấp nước sạch) (KK),21.1968,105.993,37.60778325796127,44.71368980407715,33.40093660354614,36.48677730560303,29.117127180099487,41.94775152206421,37.07584762573242,37.62757396697998,31.408631801605225,35.407719135284424,33.9442343711853,40.17723560333252,49.98587417602539
28916745851901742294496599608,Bắc Ninh: KCN Tiên Sơn (Trạm cấp nước sạch KCN) - Từ Sơn (KK),21.1194,105.99,37.60778325796127,44.71368980407715,33.40093660354614,36.48677730560303,29.117127180099487,41.94775152206421,37.07584762573242,37.62757396697998,31.408631801605225,35.407719135284424,33.9442343711853,40.17723560333252,49.98587417602539
28602897318711027016899843809,Quảng Ninh: Nhà máy tuyển than Nam Cầu Trắng - Hạ Long (KK),20.9454,107.131,20.763853748639423,32.973745346069336,23.663743019104004,22.894896030426025,22.051231861114502,15.103313446044922,10.745164632797241,11.619479656219482,13.733642816543579,17.527401447296143,24.155205726623535,24.996599197387695,29.70182180404663
28602553176253587650986727137,Quảng Ninh: UBND phường Mạo Khê - Đông Triều (KK),21.0585,106.598,28.518777946631115,39.30092430114746,28.786481857299805,27.032130241394043,23.608684062957764,22.50381851196289,22.61774754524231,23.510939121246338,22.449543476104736,24.522332191467285,31.300270557403564,32.80275058746338,43.78971290588379
28601787986862666164115166945,Quảng Ninh: Văn phòng C.ty than Khe Chàm - Tp Cẩm Phả (KK),21.0652,107.326,19.92740414539973,31.514442443847656,24.156864643096924,22.618298530578613,22.74534797668457,13.983386039733887,9.989615440368652,11.141235113143921,13.014406204223633,15.895400524139404,22.251405715942383,24.236215114593506,27.582231998443604
28601309072493024807602706145,Quảng Ninh: phường Cao Xanh  - Hạ Long (KK),20.9797,107.087,21.72188949584961,33.039976596832275,24.20481824874878,24.0559024810791,23.344056367874146,16.754135608673096,12.164873838424683,12.268032789230347,12.085910558700562,19.33580207824707,24.587419986724854,26.590641498565674,32.23110389709473
32496602817040565458030689725,"Hà Nội: 79 Văn Tiến Dũng, Tây Tựu (LCS)",21.0608,105.749,41.274425427118935,50.5067138671875,37.61610126495361,39.45765495300293,44.74733352661133,43.160630226135254,32.537174224853516,34.38216495513916,33.81179428100586,37.369600772857666,38.22478532791138,45.207295417785645,58.2718563079834
32496693563219291690449469264,Hải Phòng: Trụ sở ủy ban xã Phạm Sư Mạnh cũ (LCS),21.0272,106.509,28.518777946631115,39.30092430114746,28.786481857299805,27.032130241394043,23.608684062957764,22.50381851196289,22.61774754524231,23.510939121246338,22.449543476104736,24.522332191467285,31.300270557403564,32.80275058746338,43.78971290588379
32497734637638860594066758096,Thái Nguyên: Trung Tâm Hành Chính Công Xã Đồng Hỷ (LCS),21.5761,106.503,26.49637806415558,35.55057764053345,29.327060222625732,31.365883827209473,31.276500701904297,22.00027108192444,21.314908981323242,20.773685455322266,19.82984447479248,21.65401005744934,22.763689041137695,26.07609462738037,36.02401065826416
32497836911670612380284465171,Thái Nguyên: UBND Xã Quang Sơn (LCS),21.6959,105.864,30.451041618982952,39.042354583740234,32.370426654815674,31.17044734954834,25.887872219085693,27.27622079849243,29.073156356811523,29.680240154266357,24.996924877166748,26.43388843536377,27.646904468536377,30.44884967803955,41.38521385192871
32497696449863912939996438674,"Hà Nội: 79 Văn Tiến Dũng, Tây Tựu 2 (LCS)",21.0608,105.749,41.274425427118935,50.5067138671875,37.61610126495361,39.45765495300293,44.74733352661133,43.160630226135254,32.537174224853516,34.38216495513916,33.81179428100586,37.369600772857666,38.22478532791138,45.207295417785645,58.2718563079834
32496627929703877431864819302,Hà Nội: UBND xã Ngọc Liệp (LCS),20.9968,105.596,37.65066643555959,44.443053245544434,35.62830686569214,36.35062551498413,51.84475564956665,37.69685745239258,30.61794090270996,32.589903831481934,30.3423113822937,29.58633852005005,32.79186534881592,40.30296802520752,49.613070487976074
32496584622031367061634346762,Hưng Yên: Cổng bảo vệ  ủy ban xã Như Quỳnh (LCS),20.9769,105.994,35.857003569602966,43.604796409606934,33.574997901916504,34.8790864944458,36.242486000061035,39.222270011901855,28.8555850982666,29.699939250946045,28.54787540435791,30.70501470565796,34.43903970718384,40.7137975692749,49.79915428161621
32496597338357575566293859742,"Hà Nội:TT Quan trắc môi trường miền Bắc, 556 Nguyễn Văn Cừ (LCS)",21.0487,105.882,37.83691187699636,49.121907234191895,36.44917058944702,37.18857717514038,30.294972896575928,40.40763568878174,29.823277473449707,31.787912845611572,29.66173791885376,34.66468906402588,36.63169765472412,43.46955585479736,54.541808128356934
32496608539373531178394552735,"Hà Nội: Tổng cục Biển và Hải đảo, Bộ Tài nguyên và Môi trường - 83 Nguyễn Chí Thanh(LCS)",21.0224,105.81,37.83691187699636,49.121907234191895,36.44917058944702,37.18857717514038,30.294972896575928,40.40763568878174,29.823277473449707,31.787912845611572,29.66173791885376,34.66468906402588,36.63169765472412,43.46955585479736,54.541808128356934
32496614298366895058622457929,Hà Nội: Công an xã Hoài Đức (LCS),21.0683,105.708,41.274425427118935,50.5067138671875,37.61610126495361,39.45765495300293,44.74733352661133,43.160630226135254,32.537174224853516,34.38216495513916,33.81179428100586,37.369600772857666,38.22478532791138,45.207295417785645,58.2718563079834
32496619672150063767061412126,"Hà Nội: Cột điện cổng phụ Trường tiểu học Phú Lãm, phường Phú Lương (LCS)",20.9436,105.754,38.89914218584696,47.58652591705322,36.58243417739868,36.305420875549316,53.94899320602417,37.051812171936035,29.999717235565186,32.03414726257324,29.447319984436035,30.914734363555908,35.43672466278076,43.328529357910156,54.15334701538086
32496631939608265457394360507,"Hà Nội: Trường tiểu học Minh Khai, P. Thanh Nhàn (LCS)",21.0045,105.853,37.83691187699636,49.121907234191895,36.44917058944702,37.18857717514038,30.294972896575928,40.40763568878174,29.823277473449707,31.787912845611572,29.66173791885376,34.66468906402588,36.63169765472412,43.46955585479736,54.541808128356934
32496634188432693119199539147,Hà Nội: UBND xã Trần Phú (LCS),20.8327,105.671,37.27765882015228,44.74350881576538,35.11826038360596,36.25710964202881,41.17788887023926,39.31887435913086,32.69538736343384,33.537304401397705,30.41702890396118,29.919540405273438,33.36942720413208,40.5650520324707,50.212523460388184
32497722117136617634216524795,Hải Phòng: Cổng bảo vệ trường tiểu học phả lại phường Chí Linh (LCS),21.1126,106.333,30.338640769322712,39.187649726867676,29.149231910705566,30.18241596221924,27.51894235610962,30.756356239318848,27.454043865203857,26.57191038131714,26.50593852996826,24.29954719543457,29.126558780670166,31.277440071105957,42.03365421295166
32497686304154672399743049842,Hà Nội: UBND xã Chương Dương (LCS),20.8632,105.917,34.519389828046165,42.971633434295654,32.87954092025757,35.09821271896362,28.72604274749756,36.89598369598389,30.18449354171753,29.36306619644165,28.265722274780273,29.193641662597656,32.45001792907715,39.37170219421387,48.83262062072754
32496644961331232165577682920,Hà Nội: Ban chỉ huy Quân sự xã Phúc Thọ(LCS),21.1044,105.544,38.602181235949196,44.80003356933594,36.38898181915283,36.36993932723999,45.704636573791504,41.16560649871826,36.07412385940552,35.511900424957275,31.696645736694336,31.40303134918213,33.46018886566162,39.935001373291016,50.71608543395996
32497740397859994680382176275,Hải Phòng: Ban chỉ huy quân sự xã An Quang (LCS),20.8084,106.531,30.43141257762909,40.57689952850342,27.53727960586548,28.686373233795166,27.48442029953003,33.84713888168335,25.082664489746094,23.613187313079834,23.03919744491577,24.50705575942993,30.63188362121582,34.96433734893799,45.20651340484619
32497743881131035780167864566,Hải Phòng: Vọng gác công an phường Bạch Đằng (LCS),20.9915,106.706,29.28142197926839,40.08830499649048,28.66463613510132,28.757729530334473,27.915233612060547,26.098841190338135,21.386301040649414,22.376227855682373,23.200875282287598,23.791070461273193,31.957139492034912,32.00111198425293,45.13959217071533
32497745839288232378111853921,Hải Phòng: cột điện Phường Bạch Đằng (anh Vân - 098 9325417) (LCS),20.9618,106.749,29.28142197926839,40.08830499649048,28.66463613510132,28.757729530334473,27.915233612060547,26.098841190338135,21.386301040649414,22.376227855682373,23.200875282287598,23.791070461273193,31.957139492034912,32.00111198425293,45.13959217071533
32496640019282169742177968358,Hà Nội: UBND phường Quan Hoa (cũ)(LCS),21.0346,105.8,37.83691187699636,49.121907234191895,36.44917058944702,37.18857717514038,30.294972896575928,40.40763568878174,29.823277473449707,31.787912845611572,29.66173791885376,34.66468906402588,36.63169765472412,43.46955585479736,54.541808128356934
